member_id,Agente,Email,Data,Status,Time,Canal,Contrato
a1R3j000003gGI9EAM,Purser Rivard,purser.rivard@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j000003na8FEAQ,Audette Bice,audette.bice@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gEBqEAM,Burrow Graham,burrow.graham@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j0000043sVqEAI,Mosby Currie,mosby.currie@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000002b8avEAA,Mercer Hollingshead,mercer.hollingshead@casedisponibilidade.br,2022-02-11,Férias,Time2,Chat,CLT
a1R3j000003gHOdEAM,Wyant Teter,wyant.teter@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000002b8avEAA,Mercer Hollingshead,mercer.hollingshead@casedisponibilidade.br,2022-02-02,Férias,Time2,Chat,CLT
a1R3j0000043szgEAA,Angulo Mackie,angulo.mackie@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gHP3EAM,Manzanares Edmiston,manzanares.edmiston@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000003ndBZEAY,Hyman Mauro,hyman.mauro@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000002b8bgEAA,Blackmore Dickens,blackmore.dickens@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003gHP5EAM,Cabrales Mcclendon,cabrales.mcclendon@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003na8IEAQ,Hock Marti,hock.marti@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003gGITEA2,Roberson Grogan,roberson.grogan@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003nb4EEAQ,Kell Kesler,kell.kesler@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R1L000008dS6SUAU,Housman Mcnabb,housman.mcnabb@casedisponibilidade.br,2022-02-17,Ativo,Time2,Chat,CLT
a1R3j000003gHKVEA2,Waters Lakin,waters.lakin@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000002bBppEAE,Driver Santamaria,driver.santamaria@casedisponibilidade.br,2022-02-19,Ativo,Time3,Chat,CLT
a1R3j000002b8bQEAQ,Bear Cato,bear.cato@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002b8bGEAQ,Callender Bradshaw,callender.bradshaw@casedisponibilidade.br,2022-02-10,Ativo,Time2,Chat,CLT
a1R3j000003ncfVEAQ,Hamblin Carrasquillo,hamblin.carrasquillo@casedisponibilidade.br,2022-02-11,Ativo,Time3,Chat,CLT
a1R3j000002bCp5EAE,Lacy Heredia,lacy.heredia@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003ndBXEAY,Lucia Rayfield,lucia.rayfield@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R41000005iwtKEAQ,Chaparro Roderick,chaparro.roderick@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000002b8bJEAQ,Lovelady Rowland,lovelady.rowland@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j0000043sznEAA,Gilliard Boozer,gilliard.boozer@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gHPNEA2,Strong Chester,strong.chester@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002bBohEAE,Danielson Caffey,danielson.caffey@casedisponibilidade.br,2022-02-17,Ativo,Time3,Chat,CLT
a1R3j000002b8apEAA,Brawner Goines,brawner.goines@casedisponibilidade.br,2022-02-05,Férias,Time1,Chat,CLT
a1R3j0000043sxBEAQ,Osman Waits,osman.waits@casedisponibilidade.br,2022-02-03,Ativo,Time3,Chat,CLT
a1R3j0000043oECEAY,Bourgeois Girard,bourgeois.girard@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j0000043sWGEAY,Behrens Conger,behrens.conger@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gHJfEAM,Embrey Markley,embrey.markley@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003gHKBEA2,Sand Fox,sand.fox@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043rzEEAQ,Caballero Ulloa,caballero.ulloa@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j0000043oEcEAI,Destefano Jankowski,destefano.jankowski@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j0000043sWXEAY,Western Deegan,western.deegan@casedisponibilidade.br,2022-02-17,Ativo,Time2,Chat,CLT
a1R3j000003gGIqEAM,Pointer Leone,pointer.leone@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003gHP7EAM,Meyers Imes,meyers.imes@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT*
a1R1L000008eTN1UAM,Beller Letendre,beller.letendre@casedisponibilidade.br,2022-02-08,Ativo,Time2,Chat,CLT
a1R3j000003ncMGEAY,Ching Burkhalter,ching.burkhalter@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gE88EAE,Makowski Shackleford,makowski.shackleford@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j0000043szKEAQ,Kennedy Housley,kennedy.housley@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000002b5jIEAQ,Sessoms Sutphin,sessoms.sutphin@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003gHJdEAM,Trice Priest,trice.priest@casedisponibilidade.br,2022-02-10,Ativo,Time2,Chat,CLT
a1R3j000003gHPLEA2,Lane Beasley,lane.beasley@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000003ndCGEAY,Husted Bingaman,husted.bingaman@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j0000043sWEEAY,Nason Capuano,nason.capuano@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gHPEEA2,Bonin Yung,bonin.yung@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003ndBZEAY,Hyman Mauro,hyman.mauro@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j0000043s1qEAA,Dockery Bartell,dockery.bartell@casedisponibilidade.br,2022-02-04,Ativo,Time3,Chat,CLT
a1R3j000003nb3uEAA,Novak Burchette,novak.burchette@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j0000043szjEAA,Camargo Carlyle,camargo.carlyle@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gGIHEA2,Musgrave Maxey,musgrave.maxey@casedisponibilidade.br,2022-02-15,Ativo,Time2,Chat,CLT
a1R3j0000043nKzEAI,Andresen Cheung,andresen.cheung@casedisponibilidade.br,2022-02-25,Ativo,Time3,Chat,CLT
a1R3j000003ndCCEAY,Kinder Wysocki,kinder.wysocki@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003na8IEAQ,Hock Marti,hock.marti@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002b8bWEAQ,Spicer Underwood,spicer.underwood@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043oEvEAI,Rios Coward,rios.coward@casedisponibilidade.br,2022-02-06,Ativo,Time2,Chat,CLT
a1R3j000002bCpMEAU,Maher Olin,maher.olin@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003gDxoEAE,Camarena Elliott,camarena.elliott@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003na87EAA,Rea Carbajal,rea.carbajal@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gGIPEA2,Townley Chisholm,townley.chisholm@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j0000043szBEAQ,Lesko Diorio,lesko.diorio@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R1L000008dfjvUAA,Belton Nakano,belton.nakano@casedisponibilidade.br,2022-02-24,Ativo,Time3,Chat,CLT
a1R3j000003nb4IEAQ,Lazo Chavira,lazo.chavira@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT*
a1R3j000003gHK1EAM,Smock Placencia,smock.placencia@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003ncMXEAY,Beaver Eidson,beaver.eidson@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j0000043sVdEAI,Folk Pelletier,folk.pelletier@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043oEjEAI,Evenson Coan,evenson.coan@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002bCoiEAE,Hawkes Cowell,hawkes.cowell@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHIjEAM,Daves Cecil,daves.cecil@casedisponibilidade.br,2022-02-09,Ativo,Time3,Chat,CLT
a1R41000004BOoqEAG,Braley Thompson,braley.thompson@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j0000043oEJEAY,Halpin Alfano,halpin.alfano@casedisponibilidade.br,2022-02-23,Ativo,Time2,Chat,CLT
a1R3j000003gGHzEAM,Upton Dodd,upton.dodd@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000002b73kEAA,Kissinger Colburn,kissinger.colburn@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT*
a1R3j000003gHJoEAM,Rand Bell,rand.bell@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003gHIhEAM,Nickels Blanks,nickels.blanks@casedisponibilidade.br,2022-02-09,Ativo,Time3,Chat,CLT
a1R3j000003gHJoEAM,Rand Bell,rand.bell@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j0000043rzLEAQ,Safford Drees,safford.drees@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R1L000008deexUAA,Parish Bogart,parish.bogart@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j0000043oEcEAI,Destefano Jankowski,destefano.jankowski@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j0000043syoEAA,Bastian Giddings,bastian.giddings@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j0000043oEsEAI,Meyer Mulder,meyer.mulder@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003na8BEAQ,Featherdisponibilidade Corbitt,featherdisponibilidade.corbitt@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003na7qEAA,Brogdon Catlin,brogdon.catlin@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000002bCYcEAM,Nieman Cheek,nieman.cheek@casedisponibilidade.br,2022-02-22,Ativo,Time2,Chat,CLT
a1R3j000003gGIuEAM,Colombo Jewell,colombo.jewell@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j0000043sW4EAI,Roop Worley,roop.worley@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j0000043rzHEAQ,Charbonneau Pepin,charbonneau.pepin@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R41000004BOobEAG,Ross Cronin,ross.cronin@casedisponibilidade.br,2022-02-14,Ativo,Time2,Chat,CLT
a1R3j000003gGIoEAM,Nesbitt Arias,nesbitt.arias@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000003gHKIEA2,Amey Kaye,amey.kaye@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j0000043oEJEAY,Halpin Alfano,halpin.alfano@casedisponibilidade.br,2022-02-07,Ativo,Time2,Chat,CLT
a1R3j000002bCp0EAE,Sansom Lovelace,sansom.lovelace@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003na8FEAQ,Audette Bice,audette.bice@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j0000043oF3EAI,Mercurio Holmquist,mercurio.holmquist@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043sWdEAI,Krauss Breault,krauss.breault@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003gHPMEA2,Repp Cleveland,repp.cleveland@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j000003gH1ZEAU,Dalrymple Greenhaw,dalrymple.greenhaw@casedisponibilidade.br,2022-02-24,Ativo,Time3,Chat,CLT
a1R3j000003gE8KEAU,Sweatt Baker,sweatt.baker@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gE8KEAU,Sweatt Baker,sweatt.baker@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003gGIxEAM,Nickles Mcclinton,nickles.mcclinton@casedisponibilidade.br,2022-02-09,Ativo,Time2,Chat,CLT
a1R3j0000043oF4EAI,Yim Gove,yim.gove@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002bCYWEA2,Azevedo Winfrey,azevedo.winfrey@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,TCE
a1R3j000003na7mEAA,Banta Keene,banta.keene@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000002bCosEAE,Whiteside Ramsay,whiteside.ramsay@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003gGHzEAM,Upton Dodd,upton.dodd@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j0000043sxEEAQ,Cardoza Guinn,cardoza.guinn@casedisponibilidade.br,2022-02-14,Ativo,Time3,Chat,CLT
a1R3j000003nb3wEAA,Holbert Neri,holbert.neri@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j0000043oEUEAY,Vadnais Stambaugh,vadnais.stambaugh@casedisponibilidade.br,2022-02-22,Ativo,Time2,Chat,CLT
a1R3j000003gFV4EAM,Moorman Orta,moorman.orta@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j0000043sVdEAI,Folk Pelletier,folk.pelletier@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000002bCYWEA2,Azevedo Winfrey,azevedo.winfrey@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,TCE
a1R1L000008dfnTUAQ,Trail Proffitt,trail.proffitt@casedisponibilidade.br,2022-02-16,Ativo,Time3,Chat,CLT
a1R3j000003na7fEAA,Montez Feliciano,montez.feliciano@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT*
a1R3j000003ndCGEAY,Husted Bingaman,husted.bingaman@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003gHJuEAM,Canter Obryant,canter.obryant@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT*
a1R3j000003gGIoEAM,Nesbitt Arias,nesbitt.arias@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gHJlEAM,Throckmorton Weissman,throckmorton.weissman@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j0000043s1nEAA,Kyle Corwin,kyle.corwin@casedisponibilidade.br,2022-02-01,Ativo,Time3,Chat,CLT
a1R1L000008ddr1UAA,Lalonde Blevins,lalonde.blevins@casedisponibilidade.br,2022-02-16,Ativo,Time2,Chat,CLT
a1R3j000003gECpEAM,Landrum Sloan,landrum.sloan@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j0000043szoEAA,Valencia Tafoya,valencia.tafoya@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043sziEAA,Peeples Forde,peeples.forde@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT*
a1R3j000003gHKDEA2,Derr Barkley,derr.barkley@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002bCpMEAU,Maher Olin,maher.olin@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j0000043sVwEAI,Kinslow Wills,kinslow.wills@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT*
a1R3j000003gECpEAM,Landrum Sloan,landrum.sloan@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003na87EAA,Rea Carbajal,rea.carbajal@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000003gHKbEAM,Hood Hatter,hood.hatter@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT*
a1R3j000003gHPLEA2,Lane Beasley,lane.beasley@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j0000043sVwEAI,Kinslow Wills,kinslow.wills@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT*
a1R3j000003gGYREA2,Spiegel Clancy,spiegel.clancy@casedisponibilidade.br,2022-02-11,Ativo,Time3,Chat,CLT
a1R3j000003gHJaEAM,Gilliland Heard,gilliland.heard@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000002b8baEAA,Redwine Killough,redwine.killough@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j0000043sVnEAI,Poynter Mansour,poynter.mansour@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000003gHJnEAM,Melancon Feldman,melancon.feldman@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002bC02EAE,Chapple Romine,chapple.romine@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j0000043oEvEAI,Rios Coward,rios.coward@casedisponibilidade.br,2022-02-22,Ativo,Time2,Chat,CLT
a1R3j0000043oEyEAI,Farias Maya,farias.maya@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043s1mEAA,Mitchell Bible,mitchell.bible@casedisponibilidade.br,2022-02-05,Ativo,Time3,Chat,CLT
a1R3j0000043oEWEAY,Beane Adrian,beane.adrian@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002b8avEAA,Mercer Hollingshead,mercer.hollingshead@casedisponibilidade.br,2022-02-14,Férias,Time2,Chat,CLT
a1R3j000003gGI9EAM,Purser Rivard,purser.rivard@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R1L000008eTN1UAM,Beller Letendre,beller.letendre@casedisponibilidade.br,2022-02-28,Ativo,Time2,Chat,CLT
a1R3j0000043rzkEAA,Doak Teel,doak.teel@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gHKCEA2,Gallo Brubaker,gallo.brubaker@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043sWCEAY,Jose Eddy,jose.eddy@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R41000004BOoWEAW,Whatley Keeton,whatley.keeton@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gGZZEA2,Strickler Roberge,strickler.roberge@casedisponibilidade.br,2022-02-22,Ativo,Time3,Chat,CLT
a1R3j000003gHOfEAM,Majors Phipps,majors.phipps@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j0000043oEWEAY,Beane Adrian,beane.adrian@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000003na8VEAQ,Benham Bergquist,benham.bergquist@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043sWMEAY,Will Towle,will.towle@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000003na7mEAA,Banta Keene,banta.keene@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gDxlEAE,Hearn Wrenn,hearn.wrenn@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHKHEA2,Sunderland Glick,sunderland.glick@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT*
a1R3j000003gHK8EAM,Saucier Hilbert,saucier.hilbert@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHP7EAM,Meyers Imes,meyers.imes@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT*
a1R3j000003ndBbEAI,Hepburn Gantt,hepburn.gantt@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j000003ncfWEAQ,Cowen Stagner,cowen.stagner@casedisponibilidade.br,2022-02-27,Ativo,Time3,Chat,CLT
a1R3j000003gHPCEA2,Tower Landry,tower.landry@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002bAaqEAE,Webster Greathouse,webster.greathouse@casedisponibilidade.br,2022-02-14,Férias,Time1,Chat,CLT
a1R3j0000043oEKEAY,Twomey Guyton,twomey.guyton@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHK1EAM,Smock Placencia,smock.placencia@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002b5jIEAQ,Sessoms Sutphin,sessoms.sutphin@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j0000043szNEAQ,Howe Arms,howe.arms@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000002bBq2EAE,Paynter Fitz,paynter.fitz@casedisponibilidade.br,2022-02-21,Ativo,Time3,Chat,CLT
a1R3j000003ndC6EAI,Westlund Wooldridge,westlund.wooldridge@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000003na7fEAA,Montez Feliciano,montez.feliciano@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT*
a1R3j000002bCp9EAE,Hickey Twyman,hickey.twyman@casedisponibilidade.br,2022-02-09,Férias,Time1,Chat,CLT
a1R3j000003na8REAQ,Yandell Gatto,yandell.gatto@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000002b5jCEAQ,Woods Bushnell,woods.bushnell@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003ndBdEAI,Hayward Bond,hayward.bond@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000002b73uEAA,Morehead Nye,morehead.nye@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002bAacEAE,Bullington Heim,bullington.heim@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gGI1EAM,Chalfant Doane,chalfant.doane@casedisponibilidade.br,2022-02-15,Ativo,Time2,Chat,CLT
a1R3j000003nb3xEAA,Woolery Diep,woolery.diep@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gHKIEA2,Amey Kaye,amey.kaye@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003gHOPEA2,Brimmer Brinkman,brimmer.brinkman@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000003gECkEAM,Prickett Byers,prickett.byers@casedisponibilidade.br,2022-02-22,Ativo,Time2,Chat,CLT
a1R3j000002bBodEAE,Duran Holland,duran.holland@casedisponibilidade.br,2022-02-12,Ativo,Time3,Chat,CLT
a1R3j000003nb4JEAQ,Nestor Snow,nestor.snow@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003ndBZEAY,Hyman Mauro,hyman.mauro@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002bCoxEAE,Goldsberry Hearne,goldsberry.hearne@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003ndBfEAI,Belle Judge,belle.judge@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gHPMEA2,Repp Cleveland,repp.cleveland@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000003gHKZEA2,Gilson Holbrook,gilson.holbrook@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000003ndBiEAI,Hockenberry Bussey,hockenberry.bussey@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000002b8bJEAQ,Lovelady Rowland,lovelady.rowland@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002b73REAQ,Grubb Schlegel,grubb.schlegel@casedisponibilidade.br,2022-02-18,Férias,Time1,Chat,CLT
a1R3j000002bBpnEAE,Lilley Hopson,lilley.hopson@casedisponibilidade.br,2022-02-06,Ativo,Time3,Chat,CLT
a1R3j000003gHKEEA2,Neighbors Miele,neighbors.miele@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R1L000007IvtrUAC,Pardue Brownlee,pardue.brownlee@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003gHJoEAM,Rand Bell,rand.bell@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043szkEAA,Ragland Ricker,ragland.ricker@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003ndySEAQ,Fisher Louis,fisher.louis@casedisponibilidade.br,2022-02-18,Ativo,Time3,Chat,CLT
a1R410000049DfKEAU,Bigler Cordeiro,bigler.cordeiro@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHKYEA2,Rankin Parry,rankin.parry@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003na7pEAA,Porter Dunston,porter.dunston@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j0000043rzNEAQ,Benning Childress,benning.childress@casedisponibilidade.br,2022-02-25,Ativo,Time2,Chat,CLT
a1R3j000003gHKeEAM,Telford Ricciardi,telford.ricciardi@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003nb4IEAQ,Lazo Chavira,lazo.chavira@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT*
a1R3j000003ncM5EAI,Mcvey Chase,mcvey.chase@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHOlEAM,Renn Barge,renn.barge@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j0000043sVYEAY,Korte Sommerville,korte.sommerville@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j0000043rzIEAQ,Lechner Tabor,lechner.tabor@casedisponibilidade.br,2022-02-03,Ativo,Time3,Chat,CLT
a1R3j000002b72pEAA,Bernardo Varner,bernardo.varner@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
